event,e_id,time,prop_page,prop_userType,prop_appVersion,prop_device,prop_os,prop_location,prop_gps
click_item,f193ef6846c04c05916eb9e44cfd72e8,1704403890,item,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_cart,f193ef6846c04c05916eb9e44cfd72e8,1704403919,cart,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_checkout,f193ef6846c04c05916eb9e44cfd72e8,1704403927,checkout,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_navi,e0272df6497f44849034a3f0ca8c0db3,1704405054,navi,churned,154.0.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.939, ""longitude"": 128.608}"
click_item,e0272df6497f44849034a3f0ca8c0db3,1704405080,item,churned,154.0.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.939, ""longitude"": 128.608}"
click_cart,e0272df6497f44849034a3f0ca8c0db3,1704405101,cart,churned,154.0.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.939, ""longitude"": 128.608}"
click_checkout,e0272df6497f44849034a3f0ca8c0db3,1704405131,checkout,churned,154.0.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.939, ""longitude"": 128.608}"
click_search,f13d812e9ef942329ef5201edd7ffdde,1704356596,search,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_item,f13d812e9ef942329ef5201edd7ffdde,1704356602,item,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_cart,f13d812e9ef942329ef5201edd7ffdde,1704356624,cart,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_checkout,f13d812e9ef942329ef5201edd7ffdde,1704356639,checkout,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_exit,17261d4bce464f7f94f8a95707708cc5,1704351927,exit,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_navi,eb90bf2d154544f2bc975e09bc55bdba,1704344630,navi,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_item,eb90bf2d154544f2bc975e09bc55bdba,1704344641,item,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_cart,eb90bf2d154544f2bc975e09bc55bdba,1704344667,cart,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_checkout,eb90bf2d154544f2bc975e09bc55bdba,1704344676,checkout,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_navi,a5b5d0aa887a485cb98b769df834ea25,1704360585,navi,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_item,a5b5d0aa887a485cb98b769df834ea25,1704360615,item,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_cart,a5b5d0aa887a485cb98b769df834ea25,1704360630,cart,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_checkout,a5b5d0aa887a485cb98b769df834ea25,1704360654,checkout,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_navi,91f8df012f254deea81e19a3b9fe640c,1704399974,navi,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_item,91f8df012f254deea81e19a3b9fe640c,1704399998,item,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_cart,91f8df012f254deea81e19a3b9fe640c,1704400011,cart,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_checkout,91f8df012f254deea81e19a3b9fe640c,1704400018,checkout,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_exit,8b6034a7915f4b31a37feef2c1f2d08c,1704337884,exit,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_exit,61120c839bc9440393a1608c60cdba67,1704400652,exit,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_search,8fd7cc0a0ead4b21b6586c4b10ddb631,1704328314,search,returning,152.3.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.547, ""longitude"": 128.308}"
click_item,8fd7cc0a0ead4b21b6586c4b10ddb631,1704328327,item,returning,152.3.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.547, ""longitude"": 128.308}"
click_cart,8fd7cc0a0ead4b21b6586c4b10ddb631,1704328357,cart,returning,152.3.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.547, ""longitude"": 128.308}"
click_checkout,8fd7cc0a0ead4b21b6586c4b10ddb631,1704328363,checkout,returning,152.3.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.547, ""longitude"": 128.308}"
click_exit,dbe44fc6dd3f443e8cf93d15208d664d,1704349890,exit,new,150.0.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.549, ""longitude"": 128.326}"
click_exit,8b8bc7ca65d24dfbb228b27edaaaad6e,1704334681,exit,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_search,45270f49528c40baaf83ec424bc6da2e,1704370386,search,churned,151.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.247, ""longitude"": 128.633}"
click_item,45270f49528c40baaf83ec424bc6da2e,1704370404,item,churned,151.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.247, ""longitude"": 128.633}"
click_cart,45270f49528c40baaf83ec424bc6da2e,1704370417,cart,churned,151.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.247, ""longitude"": 128.633}"
click_checkout,45270f49528c40baaf83ec424bc6da2e,1704370447,checkout,churned,151.1.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.247, ""longitude"": 128.633}"
click_search,642cbc1caa57465fafd7b118f81799d6,1704387648,search,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_item,642cbc1caa57465fafd7b118f81799d6,1704387660,item,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_cart,642cbc1caa57465fafd7b118f81799d6,1704387685,cart,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_checkout,642cbc1caa57465fafd7b118f81799d6,1704387715,checkout,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_exit,5e2b5b9013dc4626babaf01d1cc035ea,1704391070,exit,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_search,614a383e5bd14d598da1209ff83a4cbd,1704370040,search,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_item,614a383e5bd14d598da1209ff83a4cbd,1704370045,item,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_cart,614a383e5bd14d598da1209ff83a4cbd,1704370058,cart,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_checkout,614a383e5bd14d598da1209ff83a4cbd,1704370084,checkout,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_exit,60dfccbc47324355924a86264c6aace5,1704384950,exit,returning,152.6.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.205, ""longitude"": 126.75}"
click_search,38df093ef26b45c69c0ee8fc9439835c,1704374355,search,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_item,38df093ef26b45c69c0ee8fc9439835c,1704374379,item,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_cart,38df093ef26b45c69c0ee8fc9439835c,1704374398,cart,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_checkout,38df093ef26b45c69c0ee8fc9439835c,1704374400,checkout,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.438, ""longitude"": 128.744}"
click_search,a5586218b7be472692c5b81861eb4023,1704363855,search,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_item,a5586218b7be472692c5b81861eb4023,1704363885,item,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_cart,a5586218b7be472692c5b81861eb4023,1704363902,cart,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_checkout,a5586218b7be472692c5b81861eb4023,1704363927,checkout,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_exit,e5b6724b7d574e7da36a254b345134d0,1704402565,exit,churned,151.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.68, ""longitude"": 127.082}"
click_navi,bd925ec9fa9b4252b0cca957b11f76c8,1704358398,navi,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_item,bd925ec9fa9b4252b0cca957b11f76c8,1704358407,item,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_cart,bd925ec9fa9b4252b0cca957b11f76c8,1704358427,cart,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_checkout,bd925ec9fa9b4252b0cca957b11f76c8,1704358449,checkout,returning,154.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.659, ""longitude"": 128.651}"
click_navi,66f35d181bad427ab9ae2a135a50f9d9,1704357378,navi,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_item,66f35d181bad427ab9ae2a135a50f9d9,1704357381,item,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_cart,66f35d181bad427ab9ae2a135a50f9d9,1704357400,cart,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_checkout,66f35d181bad427ab9ae2a135a50f9d9,1704357408,checkout,new,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.85, ""longitude"": 127.116}"
click_search,9f4221f8f4f044278f8beb089997128d,1704401906,search,new,150.8.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.291, ""longitude"": 127.359}"
click_item,9f4221f8f4f044278f8beb089997128d,1704401919,item,new,150.8.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.291, ""longitude"": 127.359}"
click_cart,9f4221f8f4f044278f8beb089997128d,1704401932,cart,new,150.8.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.291, ""longitude"": 127.359}"
click_checkout,9f4221f8f4f044278f8beb089997128d,1704401942,checkout,new,150.8.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.291, ""longitude"": 127.359}"
click_navi,66ebac8c4c9f4499841af2ec99ce243d,1704398048,navi,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_item,66ebac8c4c9f4499841af2ec99ce243d,1704398050,item,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_cart,66ebac8c4c9f4499841af2ec99ce243d,1704398065,cart,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_checkout,66ebac8c4c9f4499841af2ec99ce243d,1704398081,checkout,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_exit,d95f6c86ed724b8ca0f39c4a41e5b721,1704383257,exit,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_exit,b58ca6c50e6244419a6b4d9a26253356,1704384543,exit,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_navi,b731214161aa48418a1a2c272eb70636,1704408941,navi,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_item,b731214161aa48418a1a2c272eb70636,1704408962,item,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_cart,b731214161aa48418a1a2c272eb70636,1704408976,cart,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_checkout,b731214161aa48418a1a2c272eb70636,1704408982,checkout,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_exit,b9a5f28855e34fb28cc63403092543f8,1704359527,exit,churned,154.6.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.4, ""longitude"": 127.881}"
click_navi,749f1c2906a44ee7992d20bdefa644c7,1704379505,navi,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_item,749f1c2906a44ee7992d20bdefa644c7,1704379530,item,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_cart,749f1c2906a44ee7992d20bdefa644c7,1704379546,cart,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_checkout,749f1c2906a44ee7992d20bdefa644c7,1704379570,checkout,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_search,a81c49fad1924998b96293f37a9e353d,1704395666,search,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.643, ""longitude"": 129.17}"
click_item,a81c49fad1924998b96293f37a9e353d,1704395694,item,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.643, ""longitude"": 129.17}"
click_cart,a81c49fad1924998b96293f37a9e353d,1704395714,cart,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.643, ""longitude"": 129.17}"
click_checkout,a81c49fad1924998b96293f37a9e353d,1704395739,checkout,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.643, ""longitude"": 129.17}"
click_search,6ab829b3120546ebb56f62e0df57b71b,1704406538,search,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_item,6ab829b3120546ebb56f62e0df57b71b,1704406542,item,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_cart,6ab829b3120546ebb56f62e0df57b71b,1704406565,cart,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_checkout,6ab829b3120546ebb56f62e0df57b71b,1704406567,checkout,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_exit,37091cd69b4941579f649da7243560ff,1704368324,exit,churned,153.8.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.961, ""longitude"": 127.856}"
click_exit,2a9ac48009f64531b79e9e81e6322a5a,1704383454,exit,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_search,579959e5738f4914bdfbd9603969b27e,1704339042,search,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_item,579959e5738f4914bdfbd9603969b27e,1704339061,item,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_cart,579959e5738f4914bdfbd9603969b27e,1704339080,cart,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_checkout,579959e5738f4914bdfbd9603969b27e,1704339104,checkout,churned,151.9.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 37.034, ""longitude"": 128.9}"
click_exit,3479bd2520d343a5a2b5246823bea5c1,1704382681,exit,churned,151.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.68, ""longitude"": 127.082}"
click_navi,9c7ec6011ebb450ca607f5f49c5a8f89,1704332076,navi,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_item,9c7ec6011ebb450ca607f5f49c5a8f89,1704332079,item,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_cart,9c7ec6011ebb450ca607f5f49c5a8f89,1704332107,cart,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_checkout,9c7ec6011ebb450ca607f5f49c5a8f89,1704332111,checkout,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_exit,546090033b4741d8bcbf0ce301167a55,1704387530,exit,new,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 35.552, ""longitude"": 128.752}"
click_navi,bf57d39577524eda982833317d698fec,1704370477,navi,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_item,bf57d39577524eda982833317d698fec,1704370485,item,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_cart,bf57d39577524eda982833317d698fec,1704370502,cart,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_checkout,bf57d39577524eda982833317d698fec,1704370505,checkout,new,151.4.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.662, ""longitude"": 127.483}"
click_exit,5898ec040b9f4873a1cfa80962cd1207,1704353248,exit,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_exit,91596f4ff3e2461a873c5f39a7080c37,1704352570,exit,new,151.3.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.661, ""longitude"": 127.951}"
click_search,4f4b97024a1e4bd982bc620e002b80cd,1704341722,search,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_item,4f4b97024a1e4bd982bc620e002b80cd,1704341747,item,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_cart,4f4b97024a1e4bd982bc620e002b80cd,1704341762,cart,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_checkout,4f4b97024a1e4bd982bc620e002b80cd,1704341785,checkout,returning,154.2.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.479, ""longitude"": 127.89}"
click_search,300935de832d49598956df6649a25d36,1704365551,search,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_item,300935de832d49598956df6649a25d36,1704365575,item,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_cart,300935de832d49598956df6649a25d36,1704365581,cart,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_checkout,300935de832d49598956df6649a25d36,1704365591,checkout,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_navi,d00e18ee54974d8c8d30c785f6650667,1704396724,navi,returning,154.5.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.506, ""longitude"": 128.319}"
click_item,d00e18ee54974d8c8d30c785f6650667,1704396741,item,returning,154.5.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.506, ""longitude"": 128.319}"
